id,provider,study,soil,dataset,sample,ecosystem,climate,soil.t,mdw,mvol,mps,mwhc,mwplog,mwp,fun.mdw,fun.mvol,fun.mps,fun.mwhc,fun.mwplog,fun.mwplog.2,bd,c.org,ps,clay,silt,sand,whc,ph,n.org,CtoN,som,pd,min.rel,co2ac.dw,co2ac.om,co2.dw,co2.om,co2.20dw,co2.20om,no3,id.old
4,Cook,Cook_NotPub,HORO_0-10,texture1,,Unknown,Unknown,25,0.44,0.402,0.61,0.742,,,p2,p2,p2,p2,x,x,0.86,0.055,0.659,0.17,0.33,0.5,,5.7,0.0055,10,0.095,2.52,0.706,1598.824,29069.522,1.089,19.799,,,,12
4,Cook,Cook_NotPub,HORO_0-10,texture1,,Unknown,Unknown,25,0.447,0.408,0.619,0.753,,,p2,p2,p2,p2,x,x,0.86,0.055,0.659,0.17,0.33,0.5,,5.7,0.0055,10,0.095,2.52,0.696,1492.613,27138.412,1.124,20.433,,,,12
4,Cook,Cook_NotPub,HORO_0-10,texture1,,Unknown,Unknown,25,0.45,0.412,0.625,0.759,,,p2,p2,p2,p2,x,x,0.86,0.055,0.659,0.17,0.33,0.5,,5.7,0.0055,10,0.095,2.52,0.721,1434.165,26075.734,1.193,21.683,,,,12
4,Cook,Cook_NotPub,HORO_0-10,texture1,,Unknown,Unknown,25,0.453,0.414,0.628,0.763,,,p2,p2,p2,p2,x,x,0.86,0.055,0.659,0.17,0.33,0.5,,5.7,0.0055,10,0.095,2.52,0.474,1410.343,25642.596,0.793,14.412,,,,12
4,Cook,Cook_NotPub,HORO_0-10,texture1,,Unknown,Unknown,25,0.459,0.419,0.636,0.773,,,p2,p2,p2,p2,x,x,0.86,0.055,0.659,0.17,0.33,0.5,,5.7,0.0055,10,0.095,2.52,0.743,1310.284,23823.352,1.292,23.489,,,,12
4,Cook,Cook_NotPub,HORO_0-10,texture1,,Unknown,Unknown,25,0.46,0.421,0.638,0.776,,,p2,p2,p2,p2,x,x,0.86,0.055,0.659,0.17,0.33,0.5,,5.7,0.0055,10,0.095,2.52,0.946,1274.763,23177.511,1.668,30.331,,,,12
4,Cook,Cook_NotPub,HORO_0-10,texture1,,Unknown,Unknown,25,0.463,0.423,0.642,0.781,,,p2,p2,p2,p2,x,x,0.86,0.055,0.659,0.17,0.33,0.5,,5.7,0.0055,10,0.095,2.52,0.781,1237.973,22508.601,1.398,25.411,,,,12
4,Cook,Cook_NotPub,HORO_0-10,texture1,,Unknown,Unknown,25,0.465,0.425,0.645,0.784,,,p2,p2,p2,p2,x,x,0.86,0.055,0.659,0.17,0.33,0.5,,5.7,0.0055,10,0.095,2.52,0.748,1204.943,21908.052,1.355,24.634,,,,12
4,Cook,Cook_NotPub,HORO_0-10,texture1,,Unknown,Unknown,25,0.473,0.432,0.656,0.798,,,p2,p2,p2,p2,x,x,0.86,0.055,0.659,0.17,0.33,0.5,,5.7,0.0055,10,0.095,2.52,0.875,1059.609,19265.62,1.673,30.416,,,,12
4,Cook,Cook_NotPub,HORO_0-10,texture1,,Unknown,Unknown,25,0.475,0.434,0.659,0.801,,,p2,p2,p2,p2,x,x,0.86,0.055,0.659,0.17,0.33,0.5,,5.7,0.0055,10,0.095,2.52,0.877,1019.141,18529.842,1.699,30.899,,,,12
4,Cook,Cook_NotPub,HORO_0-10,texture1,,Unknown,Unknown,25,0.477,0.436,0.662,0.805,,,p2,p2,p2,p2,x,x,0.86,0.055,0.659,0.17,0.33,0.5,,5.7,0.0055,10,0.095,2.52,0.857,978.52,17791.27,1.686,30.649,,,,12
4,Cook,Cook_NotPub,HORO_0-10,texture1,,Unknown,Unknown,25,0.479,0.438,0.665,0.808,,,p2,p2,p2,p2,x,x,0.86,0.055,0.659,0.17,0.33,0.5,,5.7,0.0055,10,0.095,2.52,0.852,937.913,17052.959,1.698,30.877,,,,12
4,Cook,Cook_NotPub,HORO_0-10,texture1,,Unknown,Unknown,25,0.488,0.446,0.677,0.823,,,p2,p2,p2,p2,x,x,0.86,0.055,0.659,0.17,0.33,0.5,,5.7,0.0055,10,0.095,2.52,0.933,761.707,13849.217,1.973,35.868,,,,12
4,Cook,Cook_NotPub,HORO_0-10,texture1,,Unknown,Unknown,25,0.49,0.448,0.68,0.827,,,p2,p2,p2,p2,x,x,0.86,0.055,0.659,0.17,0.33,0.5,,5.7,0.0055,10,0.095,2.52,0.912,714.529,12991.429,1.959,35.614,,,,12
4,Cook,Cook_NotPub,HORO_0-10,texture1,,Unknown,Unknown,25,0.493,0.451,0.684,0.831,,,p2,p2,p2,p2,x,x,0.86,0.055,0.659,0.17,0.33,0.5,,5.7,0.0055,10,0.095,2.52,1,664.847,12088.132,2.181,39.66,,,,12
4,Cook,Cook_NotPub,HORO_0-10,texture1,,Unknown,Unknown,25,0.495,0.453,0.687,0.835,,,p2,p2,p2,p2,x,x,0.86,0.055,0.659,0.17,0.33,0.5,,5.7,0.0055,10,0.095,2.52,0.932,613.888,11161.594,2.065,37.551,,,,12
4,Cook,Cook_NotPub,HORO_0-10,texture1,,Unknown,Unknown,25,0.502,0.459,0.696,0.846,,,p2,p2,p2,p2,x,x,0.86,0.055,0.659,0.17,0.33,0.5,,5.7,0.0055,10,0.095,2.52,0.913,411.591,7483.466,2.149,39.076,,,,12
4,Cook,Cook_NotPub,HORO_0-10,texture1,,Unknown,Unknown,25,0.504,0.461,0.699,0.85,,,p2,p2,p2,p2,x,x,0.86,0.055,0.659,0.17,0.33,0.5,,5.7,0.0055,10,0.095,2.52,0.877,360.652,6557.317,2.096,38.103,,,,12
4,Cook,Cook_NotPub,HORO_0-10,texture1,,Unknown,Unknown,25,0.506,0.463,0.702,0.854,,,p2,p2,p2,p2,x,x,0.86,0.055,0.659,0.17,0.33,0.5,,5.7,0.0055,10,0.095,2.52,0.802,312.175,5675.903,1.944,35.349,,,,12
4,Cook,Cook_NotPub,HORO_0-10,texture1,,Unknown,Unknown,25,0.515,0.47,0.714,0.868,,,p2,p2,p2,p2,x,x,0.86,0.055,0.659,0.17,0.33,0.5,,5.7,0.0055,10,0.095,2.52,0.896,55.864,1015.712,2.328,42.321,,,,12
5,Cook,Cook_NotPub,NETH_0-10,texture1,,Unknown,Unknown,25,0.519,0.46,0.687,0.722,,,p2,p2,p2,p2,x,x,0.82,0.071,0.67,0.52,0.34,0.14,,6.1,0.0062,11.45,0.122,2.49,0.45,1819.903,25632.435,0.545,7.67,,,,13
5,Cook,Cook_NotPub,NETH_0-10,texture1,,Unknown,Unknown,25,0.522,0.463,0.691,0.726,,,p2,p2,p2,p2,x,x,0.82,0.071,0.67,0.52,0.34,0.14,,6.1,0.0062,11.45,0.122,2.49,0.522,1805.721,25432.689,0.637,8.976,,,,13
5,Cook,Cook_NotPub,NETH_0-10,texture1,,Unknown,Unknown,25,0.525,0.465,0.694,0.729,,,p2,p2,p2,p2,x,x,0.82,0.071,0.67,0.52,0.34,0.14,,6.1,0.0062,11.45,0.122,2.49,0.394,1792.259,25243.089,0.485,6.824,,,,13
5,Cook,Cook_NotPub,NETH_0-10,texture1,,Unknown,Unknown,25,0.586,0.52,0.776,0.815,,,p2,p2,p2,p2,x,x,0.82,0.071,0.67,0.52,0.34,0.14,,6.1,0.0062,11.45,0.122,2.49,0.443,1729.34,24356.904,0.564,7.946,,,,13
5,Cook,Cook_NotPub,NETH_0-10,texture1,,Unknown,Unknown,25,0.607,0.538,0.803,0.844,,,p2,p2,p2,p2,x,x,0.82,0.071,0.67,0.52,0.34,0.14,,6.1,0.0062,11.45,0.122,2.49,0.603,1697.078,23902.511,0.78,10.987,,,,13
5,Cook,Cook_NotPub,NETH_0-10,texture1,,Unknown,Unknown,25,0.61,0.541,0.807,0.848,,,p2,p2,p2,p2,x,x,0.82,0.071,0.67,0.52,0.34,0.14,,6.1,0.0062,11.45,0.122,2.49,0.428,1681.012,23676.232,0.559,7.869,,,,13
5,Cook,Cook_NotPub,NETH_0-10,texture1,,Unknown,Unknown,25,0.664,0.588,0.878,0.922,,,p2,p2,p2,p2,x,x,0.82,0.071,0.67,0.52,0.34,0.14,,6.1,0.0062,11.45,0.122,2.49,0.576,1616.939,22773.791,0.776,10.932,,,,13
5,Cook,Cook_NotPub,NETH_0-10,texture1,,Unknown,Unknown,25,0.665,0.589,0.88,0.925,,,p2,p2,p2,p2,x,x,0.82,0.071,0.67,0.52,0.34,0.14,,6.1,0.0062,11.45,0.122,2.49,0.645,1597.09,22494.224,0.878,12.366,,,,13
5,Cook,Cook_NotPub,NETH_0-10,texture1,,Unknown,Unknown,25,0.668,0.592,0.884,0.929,,,p2,p2,p2,p2,x,x,0.82,0.071,0.67,0.52,0.34,0.14,,6.1,0.0062,11.45,0.122,2.49,0.686,1575.237,22186.431,0.943,13.284,,,,13
5,Cook,Cook_NotPub,NETH_0-10,texture1,,Unknown,Unknown,25,0.671,0.595,0.887,0.932,,,p2,p2,p2,p2,x,x,0.82,0.071,0.67,0.52,0.34,0.14,,6.1,0.0062,11.45,0.122,2.49,0.619,1553.606,21881.777,0.859,12.104,,,,13
5,Cook,Cook_NotPub,NETH_0-10,texture1,,Unknown,Unknown,25,0.675,0.598,0.893,0.938,,,p2,p2,p2,p2,x,x,0.82,0.071,0.67,0.52,0.34,0.14,,6.1,0.0062,11.45,0.122,2.49,0.621,1490.774,20996.816,0.886,12.478,,,,13
5,Cook,Cook_NotPub,NETH_0-10,texture1,,Unknown,Unknown,25,0.677,0.6,0.895,0.941,,,p2,p2,p2,p2,x,x,0.82,0.071,0.67,0.52,0.34,0.14,,6.1,0.0062,11.45,0.122,2.49,0.631,1469.24,20693.528,0.909,12.796,,,,13
5,Cook,Cook_NotPub,NETH_0-10,texture1,,Unknown,Unknown,25,0.68,0.603,0.9,0.945,,,p2,p2,p2,p2,x,x,0.82,0.071,0.67,0.52,0.34,0.14,,6.1,0.0062,11.45,0.122,2.49,0.606,1447.778,20391.241,0.88,12.395,,,,13
5,Cook,Cook_NotPub,NETH_0-10,texture1,,Unknown,Unknown,25,0.682,0.605,0.903,0.949,,,p2,p2,p2,p2,x,x,0.82,0.071,0.67,0.52,0.34,0.14,,6.1,0.0062,11.45,0.122,2.49,0.63,1426.141,20086.493,0.923,13.001,,,,13
5,Cook,Cook_NotPub,NETH_0-10,texture1,,Unknown,Unknown,25,0.685,0.607,0.906,0.952,,,p2,p2,p2,p2,x,x,0.82,0.071,0.67,0.52,0.34,0.14,,6.1,0.0062,11.45,0.122,2.49,0.635,1403.814,19772.022,0.938,13.205,,,,13
5,Cook,Cook_NotPub,NETH_0-10,texture1,,Unknown,Unknown,25,0.692,0.614,0.916,0.962,,,p2,p2,p2,p2,x,x,0.82,0.071,0.67,0.52,0.34,0.14,,6.1,0.0062,11.45,0.122,2.49,0.671,1309.501,18443.676,1.027,14.469,,,,13
5,Cook,Cook_NotPub,NETH_0-10,texture1,,Unknown,Unknown,25,0.695,0.616,0.919,0.965,,,p2,p2,p2,p2,x,x,0.82,0.071,0.67,0.52,0.34,0.14,,6.1,0.0062,11.45,0.122,2.49,0.693,1284.341,18089.314,1.069,15.061,,,,13
5,Cook,Cook_NotPub,NETH_0-10,texture1,,Unknown,Unknown,25,0.697,0.618,0.922,0.969,,,p2,p2,p2,p2,x,x,0.82,0.071,0.67,0.52,0.34,0.14,,6.1,0.0062,11.45,0.122,2.49,0.697,1258.481,17725.091,1.086,15.29,,,,13
5,Cook,Cook_NotPub,NETH_0-10,texture1,,Unknown,Unknown,25,0.7,0.62,0.926,0.973,,,p2,p2,p2,p2,x,x,0.82,0.071,0.67,0.52,0.34,0.14,,6.1,0.0062,11.45,0.122,2.49,0.555,1235.006,17394.452,0.871,12.263,,,,13
5,Cook,Cook_NotPub,NETH_0-10,texture1,,Unknown,Unknown,25,0.707,0.627,0.935,0.983,,,p2,p2,p2,p2,x,x,0.82,0.071,0.67,0.52,0.34,0.14,,6.1,0.0062,11.45,0.122,2.49,0.751,1134.836,15983.611,1.216,17.13,,,,13
5,Cook,Cook_NotPub,NETH_0-10,texture1,,Unknown,Unknown,25,0.709,0.628,0.938,0.985,,,p2,p2,p2,p2,x,x,0.82,0.071,0.67,0.52,0.34,0.14,,6.1,0.0062,11.45,0.122,2.49,0.936,1101.864,15519.214,1.531,21.57,,,,13
5,Cook,Cook_NotPub,NETH_0-10,texture1,,Unknown,Unknown,25,0.712,0.631,0.942,0.99,,,p2,p2,p2,p2,x,x,0.82,0.071,0.67,0.52,0.34,0.14,,6.1,0.0062,11.45,0.122,2.49,0.808,1067.474,15034.838,1.334,18.795,,,,13
5,Cook,Cook_NotPub,NETH_0-10,texture1,,Unknown,Unknown,25,0.715,0.634,0.946,0.994,,,p2,p2,p2,p2,x,x,0.82,0.071,0.67,0.52,0.34,0.14,,6.1,0.0062,11.45,0.122,2.49,0.743,1036.62,14600.28,1.237,17.419,,,,13
5,Cook,Cook_NotPub,NETH_0-10,texture1,,Unknown,Unknown,25,0.724,0.642,0.958,1.007,,,p2,p2,p2,p2,x,x,0.82,0.071,0.67,0.52,0.34,0.14,,6.1,0.0062,11.45,0.122,2.49,0.809,910.46,12823.38,1.392,19.6,,,,13
5,Cook,Cook_NotPub,NETH_0-10,texture1,,Unknown,Unknown,25,0.727,0.644,0.961,1.01,,,p2,p2,p2,p2,x,x,0.82,0.071,0.67,0.52,0.34,0.14,,6.1,0.0062,11.45,0.122,2.49,0.879,875.465,12330.492,1.525,21.474,,,,13
5,Cook,Cook_NotPub,NETH_0-10,texture1,,Unknown,Unknown,25,0.729,0.646,0.964,1.013,,,p2,p2,p2,p2,x,x,0.82,0.071,0.67,0.52,0.34,0.14,,6.1,0.0062,11.45,0.122,2.49,0.797,840.446,11837.273,1.394,19.628,,,,13
5,Cook,Cook_NotPub,NETH_0-10,texture1,,Unknown,Unknown,25,0.732,0.648,0.968,1.017,,,p2,p2,p2,p2,x,x,0.82,0.071,0.67,0.52,0.34,0.14,,6.1,0.0062,11.45,0.122,2.49,0.849,805.791,11349.165,1.494,21.048,,,,13
5,Cook,Cook_NotPub,NETH_0-10,texture1,,Unknown,Unknown,25,0.742,0.657,0.981,1.031,,,p2,p2,p2,p2,x,x,0.82,0.071,0.67,0.52,0.34,0.14,,6.1,0.0062,11.45,0.122,2.49,0.938,652.407,9188.826,1.701,23.959,,,,13
5,Cook,Cook_NotPub,NETH_0-10,texture1,,Unknown,Unknown,25,0.745,0.66,0.985,1.035,,,p2,p2,p2,p2,x,x,0.82,0.071,0.67,0.52,0.34,0.14,,6.1,0.0062,11.45,0.122,2.49,0.904,612.175,8622.184,1.652,23.261,,,,13
5,Cook,Cook_NotPub,NETH_0-10,texture1,,Unknown,Unknown,25,0.748,0.663,0.99,1.04,,,p2,p2,p2,p2,x,x,0.82,0.071,0.67,0.52,0.34,0.14,,6.1,0.0062,11.45,0.122,2.49,0.965,571.063,8043.136,1.774,24.993,,,,13
5,Cook,Cook_NotPub,NETH_0-10,texture1,,Unknown,Unknown,25,0.751,0.665,0.993,1.043,,,p2,p2,p2,p2,x,x,0.82,0.071,0.67,0.52,0.34,0.14,,6.1,0.0062,11.45,0.122,2.49,0.973,528.147,7438.695,1.802,25.377,,,,13
5,Cook,Cook_NotPub,NETH_0-10,texture1,,Unknown,Unknown,25,0.759,0.673,1.004,1.055,,,p2,p2,p2,p2,x,x,0.82,0.071,0.67,0.52,0.34,0.14,,6.1,0.0062,11.45,0.122,2.49,0.957,354.612,4994.541,1.814,25.543,,,,13
5,Cook,Cook_NotPub,NETH_0-10,texture1,,Unknown,Unknown,25,0.762,0.675,1.007,1.059,,,p2,p2,p2,p2,x,x,0.82,0.071,0.67,0.52,0.34,0.14,,6.1,0.0062,11.45,0.122,2.49,0.86,313.192,4411.161,1.638,23.072,,,,13
5,Cook,Cook_NotPub,NETH_0-10,texture1,,Unknown,Unknown,25,0.764,0.677,1.011,1.062,,,p2,p2,p2,p2,x,x,0.82,0.071,0.67,0.52,0.34,0.14,,6.1,0.0062,11.45,0.122,2.49,0.943,271.886,3829.385,1.804,25.409,,,,13
5,Cook,Cook_NotPub,NETH_0-10,texture1,,Unknown,Unknown,25,0.774,0.686,1.024,1.076,,,p2,p2,p2,p2,x,x,0.82,0.071,0.67,0.52,0.34,0.14,,6.1,0.0062,11.45,0.122,2.49,1,46.756,658.528,1.948,27.439,,,,13
6,Curiel,Curiel_2007_GCB,BLOD_C_0-5,B_Ctr_ dry,,Forest,Mediterranean,20,0.145,0.131,0.213,0.5,,,l,l,l,l,x,x,0.9,0.139,0.613,0.11,0.29,0.6,0.29,5.5,0.005,27.8,0.239,2.33,0.524,,,1.317,9.967,1.317,9.971,,14
6,Curiel,Curiel_2007_GCB,BLOD_C_0-5,B_Ctr_ dry,,Forest,Mediterranean,20,0.289,0.26,0.424,0.997,,,l,l,l,l,x,x,0.9,0.139,0.613,0.11,0.29,0.6,0.29,5.5,0.005,27.8,0.239,2.33,1.136,,,2.856,21.618,2.857,21.628,,14
6,Curiel,Curiel_2007_GCB,BLOD_C_0-5,B_Ctr_ dry,,Forest,Mediterranean,20,0.145,0.131,0.213,0.5,,,l,l,l,l,x,x,0.9,0.139,0.613,0.11,0.29,0.6,0.29,5.5,0.005,27.8,0.239,2.33,0.742,,,1.871,14.16,1.868,14.14,,14
6,Curiel,Curiel_2007_GCB,BLOD_C_0-5,B_Ctr_ dry,,Forest,Mediterranean,20,0.289,0.26,0.424,0.997,,,l,l,l,l,x,x,0.9,0.139,0.613,0.11,0.29,0.6,0.29,5.5,0.005,27.8,0.239,2.33,1.134,,,2.858,21.63,2.854,21.6,,14
6,Curiel,Curiel_2007_GCB,BLOD_C_0-5,B_Ctr_ dry,,Forest,Mediterranean,20.1,0.289,0.26,0.424,0.997,,,l,l,l,l,x,x,0.9,0.139,0.613,0.11,0.29,0.6,0.29,5.5,0.005,27.8,0.239,2.33,0.704,,,1.789,13.541,1.771,13.404,,14
6,Curiel,Curiel_2007_GCB,BLOD_C_0-5,B_Ctr_ dry,,Forest,Mediterranean,20.3,0.289,0.26,0.424,0.997,,,l,l,l,l,x,x,0.9,0.139,0.613,0.11,0.29,0.6,0.29,5.5,0.005,27.8,0.239,2.33,1.012,,,2.596,19.651,2.545,19.264,,14
6,Curiel,Curiel_2007_GCB,BLOD_C_0-5,B_Ctr_ dry,,Forest,Mediterranean,25,0.145,0.131,0.213,0.5,,,l,l,l,l,x,x,0.9,0.139,0.613,0.11,0.29,0.6,0.29,5.5,0.005,27.8,0.239,2.33,0.491,,,1.747,13.225,1.237,9.36,,14
6,Curiel,Curiel_2007_GCB,BLOD_C_0-5,B_Ctr_ dry,,Forest,Mediterranean,25,0.289,0.26,0.424,0.997,,,l,l,l,l,x,x,0.9,0.139,0.613,0.11,0.29,0.6,0.29,5.5,0.005,27.8,0.239,2.33,1.002,,,3.561,26.951,2.52,19.075,,14
6,Curiel,Curiel_2007_GCB,BLOD_C_0-5,B_Ctr_ dry,,Forest,Mediterranean,25.3,0.145,0.131,0.213,0.5,,,l,l,l,l,x,x,0.9,0.139,0.613,0.11,0.29,0.6,0.29,5.5,0.005,27.8,0.239,2.33,0.352,,,1.278,9.674,0.886,6.708,,14
6,Curiel,Curiel_2007_GCB,BLOD_C_0-5,B_Ctr_ dry,,Forest,Mediterranean,25.3,0.289,0.26,0.424,0.997,,,l,l,l,l,x,x,0.9,0.139,0.613,0.11,0.29,0.6,0.29,5.5,0.005,27.8,0.239,2.33,0.618,,,2.243,16.98,1.555,11.773,,14
6,Curiel,Curiel_2007_GCB,BLOD_C_0-5,B_Ctr_ dry,,Forest,Mediterranean,25.3,0.145,0.131,0.213,0.5,,,l,l,l,l,x,x,0.9,0.139,0.613,0.11,0.29,0.6,0.29,5.5,0.005,27.8,0.239,2.33,0.621,,,2.259,17.102,1.563,11.827,,14
6,Curiel,Curiel_2007_GCB,BLOD_C_0-5,B_Ctr_ dry,,Forest,Mediterranean,25.3,0.289,0.26,0.424,0.997,,,l,l,l,l,x,x,0.9,0.139,0.613,0.11,0.29,0.6,0.29,5.5,0.005,27.8,0.239,2.33,1.129,,,4.106,31.077,2.839,21.493,,14
6,Curiel,Curiel_2007_GCB,BLOD_C_0-5,B_Ctr_ wet,,Forest,Mediterranean,25.6,0.145,0.131,0.213,0.5,,,l,l,l,l,x,x,0.9,0.139,0.613,0.11,0.29,0.6,0.29,5.5,0.005,27.8,0.239,2.33,0.65,,,2.404,18.198,1.635,12.372,,14
6,Curiel,Curiel_2007_GCB,BLOD_C_0-5,B_Ctr_ wet,,Forest,Mediterranean,25.6,0.289,0.26,0.424,0.997,,,l,l,l,l,x,x,0.9,0.139,0.613,0.11,0.29,0.6,0.29,5.5,0.005,27.8,0.239,2.33,0.764,,,2.827,21.4,1.922,14.55,,14
6,Curiel,Curiel_2007_GCB,BLOD_C_0-5,B_Ctr_ wet,,Forest,Mediterranean,27.8,0.145,0.131,0.213,0.5,,,l,l,l,l,x,x,0.9,0.139,0.613,0.11,0.29,0.6,0.29,5.5,0.005,27.8,0.239,2.33,0.378,,,1.633,12.362,0.951,7.196,,14
6,Curiel,Curiel_2007_GCB,BLOD_C_0-5,B_Ctr_ wet,,Forest,Mediterranean,27.8,0.289,0.26,0.424,0.997,,,l,l,l,l,x,x,0.9,0.139,0.613,0.11,0.29,0.6,0.29,5.5,0.005,27.8,0.239,2.33,1.014,,,4.383,33.172,2.551,19.31,,14
6,Curiel,Curiel_2007_GCB,BLOD_C_0-5,B_Ctr_ wet,,Forest,Mediterranean,28.2,0.145,0.131,0.213,0.5,,,l,l,l,l,x,x,0.9,0.139,0.613,0.11,0.29,0.6,0.29,5.5,0.005,27.8,0.239,2.33,0.356,,,1.582,11.973,0.895,6.773,,14
6,Curiel,Curiel_2007_GCB,BLOD_C_0-5,B_Ctr_ wet,,Forest,Mediterranean,28.2,0.289,0.26,0.424,0.997,,,l,l,l,l,x,x,0.9,0.139,0.613,0.11,0.29,0.6,0.29,5.5,0.005,27.8,0.239,2.33,0.691,,,3.075,23.277,1.74,13.167,,14
6,Curiel,Curiel_2007_GCB,BLOD_C_0-5,B_Ctr_ wet,,Forest,Mediterranean,28.5,0.145,0.131,0.213,0.5,,,l,l,l,l,x,x,0.9,0.139,0.613,0.11,0.29,0.6,0.29,5.5,0.005,27.8,0.239,2.33,0.46,,,2.092,15.833,1.158,8.766,,14
6,Curiel,Curiel_2007_GCB,BLOD_C_0-5,B_Ctr_ wet,,Forest,Mediterranean,28.5,0.289,0.26,0.424,0.997,,,l,l,l,l,x,x,0.9,0.139,0.613,0.11,0.29,0.6,0.29,5.5,0.005,27.8,0.239,2.33,1.057,,,4.804,36.36,2.659,20.13,,14
6,Curiel,Curiel_2007_GCB,BLOD_C_0-5,B_Ctr_ wet,,Forest,Mediterranean,28.8,0.145,0.131,0.213,0.5,,,l,l,l,l,x,x,0.9,0.139,0.613,0.11,0.29,0.6,0.29,5.5,0.005,27.8,0.239,2.33,0.452,,,2.098,15.879,1.138,8.61,,14
6,Curiel,Curiel_2007_GCB,BLOD_C_0-5,B_Ctr_ wet,,Forest,Mediterranean,28.8,0.289,0.26,0.424,0.997,,,l,l,l,l,x,x,0.9,0.139,0.613,0.11,0.29,0.6,0.29,5.5,0.005,27.8,0.239,2.33,0.683,,,3.167,23.975,1.717,13,,14
6,Curiel,Curiel_2007_GCB,BLOD_C_0-5,B_Ctr_ wet,,Forest,Mediterranean,32.2,0.145,0.131,0.213,0.5,,,l,l,l,l,x,x,0.9,0.139,0.613,0.11,0.29,0.6,0.29,5.5,0.005,27.8,0.239,2.33,0.386,,,2.266,17.154,0.972,7.359,,14
6,Curiel,Curiel_2007_GCB,BLOD_C_0-5,B_Ctr_ wet,,Forest,Mediterranean,32.2,0.289,0.26,0.424,0.997,,,l,l,l,l,x,x,0.9,0.139,0.613,0.11,0.29,0.6,0.29,5.5,0.005,27.8,0.239,2.33,0.933,,,5.474,41.432,2.348,17.774,,14
6,Curiel,Curiel_2007_GCB,BLOD_C_0-5,B_Ctr_ wet,,Forest,Mediterranean,32.7,0.145,0.131,0.213,0.5,,,l,l,l,l,x,x,0.9,0.139,0.613,0.11,0.29,0.6,0.29,5.5,0.005,27.8,0.239,2.33,0.328,,,1.987,15.042,0.824,6.24,,14
6,Curiel,Curiel_2007_GCB,BLOD_C_0-5,B_Ctr_ wet,,Forest,Mediterranean,32.7,0.289,0.26,0.424,0.997,,,l,l,l,l,x,x,0.9,0.139,0.613,0.11,0.29,0.6,0.29,5.5,0.005,27.8,0.239,2.33,0.542,,,3.289,24.892,1.364,10.326,,14
7,Curiel,Curiel_2007_GCB,BLOD_T_0-5,B_Trench_ dry,,Forest,Mediterranean,20,0.1,0.09,0.141,0.4,,,l,l,l,l,x,x,0.9,0.064,0.64,0.11,0.29,0.6,0.25,5.5,0.002,32,0.11,2.5,0.535,,,0.861,13.475,0.861,13.481,,15
7,Curiel,Curiel_2007_GCB,BLOD_T_0-5,B_Trench_ dry,,Forest,Mediterranean,20,0.243,0.219,0.342,0.972,,,l,l,l,l,x,x,0.9,0.064,0.64,0.11,0.29,0.6,0.25,5.5,0.002,32,0.11,2.5,1.062,,,1.707,26.724,1.708,26.737,,15
7,Curiel,Curiel_2007_GCB,BLOD_T_0-5,B_Trench_ dry,,Forest,Mediterranean,20,0.1,0.09,0.141,0.4,,,l,l,l,l,x,x,0.9,0.064,0.64,0.11,0.29,0.6,0.25,5.5,0.002,32,0.11,2.5,0.736,,,1.185,18.551,1.183,18.525,,15
7,Curiel,Curiel_2007_GCB,BLOD_T_0-5,B_Trench_ dry,,Forest,Mediterranean,20,0.243,0.219,0.342,0.972,,,l,l,l,l,x,x,0.9,0.064,0.64,0.11,0.29,0.6,0.25,5.5,0.002,32,0.11,2.5,1.309,,,2.11,33.023,2.107,32.977,,15
7,Curiel,Curiel_2007_GCB,BLOD_T_0-5,B_Trench_ dry,,Forest,Mediterranean,20.1,0.243,0.219,0.342,0.972,,,l,l,l,l,x,x,0.9,0.064,0.64,0.11,0.29,0.6,0.25,5.5,0.002,32,0.11,2.5,0.983,,,1.597,25.003,1.581,24.75,,15
7,Curiel,Curiel_2007_GCB,BLOD_T_0-5,B_Trench_ dry,,Forest,Mediterranean,20.3,0.243,0.219,0.342,0.972,,,l,l,l,l,x,x,0.9,0.064,0.64,0.11,0.29,0.6,0.25,5.5,0.002,32,0.11,2.5,1.597,,,2.621,41.023,2.569,40.216,,15
7,Curiel,Curiel_2007_GCB,BLOD_T_0-5,B_Trench_ dry,,Forest,Mediterranean,25,0.1,0.09,0.141,0.4,,,l,l,l,l,x,x,0.9,0.064,0.64,0.11,0.29,0.6,0.25,5.5,0.002,32,0.11,2.5,0.573,,,1.303,20.401,0.922,14.439,,15
7,Curiel,Curiel_2007_GCB,BLOD_T_0-5,B_Trench_ dry,,Forest,Mediterranean,25,0.243,0.219,0.342,0.972,,,l,l,l,l,x,x,0.9,0.064,0.64,0.11,0.29,0.6,0.25,5.5,0.002,32,0.11,2.5,1.052,,,2.391,37.432,1.693,26.493,,15
7,Curiel,Curiel_2007_GCB,BLOD_T_0-5,B_Trench_ dry,,Forest,Mediterranean,25.3,0.1,0.09,0.141,0.4,,,l,l,l,l,x,x,0.9,0.064,0.64,0.11,0.29,0.6,0.25,5.5,0.002,32,0.11,2.5,0.85,,,1.972,30.867,1.367,21.402,,15
7,Curiel,Curiel_2007_GCB,BLOD_T_0-5,B_Trench_ dry,,Forest,Mediterranean,25.3,0.243,0.219,0.342,0.972,,,l,l,l,l,x,x,0.9,0.064,0.64,0.11,0.29,0.6,0.25,5.5,0.002,32,0.11,2.5,0.689,,,1.598,25.018,1.108,17.346,,15
